time,country_name,adolescent_fertility_rate,life_expectancy,mortality_rate,GDP_per_capita,C02_emissions,health_expend_per_capita,electric_power_consumption,oop_expend_per_capita,net_income_per_capita
2014,Latvia,15.6418,74.1243902439024,2.9,15742.3913381908,3.65135215876578,1296.15466309,3507.40452065472,506.87434561,11931.9337059677
2014,Lebanon,15.6844,78.732,5,7681.65794445012,4.01690062946835,1129.73132324,2588.86454435888,401.86996363,6199.67188802547
2014,Lesotho,90.4976,49.891,44.1,1194.5756269342,0.298515065861776,266.04830933,0,41.94934267,1118.50572751829
2014,Liberia,137.81,61.723,32.3,739.91193501652,0.279848099512658,125.04706573,0,63.94609388,358.729328054955
2014,Libya,5.9826,71.981,7.4,9017.93368003086,9.11657410462275,0,1811.05460057695,0,5696.28602299771
2014,Liechtenstein,0,82.0731707317073,0,178864.851913785,4.29887950841562,0,0,0,0
2014,Lithuania,12.3984,74.5170731707317,2.4,16551.018202078,3.70349265855099,1738.9708252,3821.1451704374,547.64991536,14166.5983046846
2014,Luxembourg,5.7332,82.2292682926829,1.6,123678.702143275,17.3461622172356,5573.94482422,13914.6784488756,619.17741808,75737.0708272146
2014,"Macao0SAR,0China",2.876,83.543,0,93022.8751422537,0,0,0,0,0
2014,Madagascar,115.8552,65.133,22.7,530.861038866614,0.127596995886131,68.89710999,0,19.55547268,417.782876325028
2014,Malawi,139.6142,61.042,23.7,371.269521706741,0.0521806939935025,104.79103851,0,8.57493336,284.792385748047
2014,Malaysia,13.255,75.268,4.1,11319.0619448482,7.92356499752546,926.00524902,4651.95141356202,305.99538761,7946.2306381179
2014,Maldives,9.6016,77.36,5.9,8499.30714783649,3.14929498266364,1264.7199707,0,355.85219754,6906.38814200137
2014,Mali,174.9938,57.036,35.6,848.278991630744,0.199595937197726,85.83843231,0,28.7998029,721.205623788516
2014,Malta,13.1238,82.0463414634146,4.4,26754.2684451944,5.43080531274497,3157.4831543,4924.54401944044,1151.16545277,0
2014,Marshall0Islands,0,0,16.9,3185.26135389889,2.62315733627938,440.62750244,0,56.36731656,0
2014,Mauritania,75.8298,63.654,35.2,1677.10901942794,0.737745687206887,148.92012024,0,70.91699439,1388.06228037045
2014,Mauritius,27.3226,74.1943902439024,9.3,10153.9382184867,3.13259857191869,1018.6237793,2182.50915591141,511.14791823,9345.38836421066
2014,Mexico,63.728,74.908,8.3,10928.9160089988,3.84063365932087,1002.76757813,2157.32378751727,409.85143173,8533.49660929969
2014,"Micronesia,0Fed.0Sts.",16.7032,67.152,15.6,2971.51260191356,1.30300436130492,331.73342896,0,8.96547812,3004.00536564579
2014,Moldova,24.4262,71.267,11.7,3328.79433016779,2.69868217439821,611.93859863,1725.61647911234,234.67112126,3244.35748767621
2014,Monaco,0,0,1.9,189432.370013147,0,3684.35766602,0,216.74368372,0
2014,Mongolia,28.3458,68.863,9.8,4158.52147149753,6.16303290563975,461.77474976,2006.38683369437,161.40169719,3177.52899069311
2014,Montenegro,11.7232,76.4414634146341,2.6,7387.87103632234,3.57022246121843,1220.36669922,4612.34139045689,477.3487508,6780.67762231289
2014,Morocco,32.5844,75.477,15.3,3171.69921875,1.71646537588045,354.12332153,904.441863880812,195.85641401,2772.978515625
2014,Mozambique,154.9374,56.062,31.8,673.969476342085,0.184887949289665,72.12837219,478.920643963949,7.51916934,542.133598047192
2014,Myanmar,29.2992,65.378,25.9,1210.09765357091,0.325932191179405,176.17637634,215.298858380481,116.33878974,1042.99113082135
2014,Namibia,72.84,61.425,21.8,5469.90140003637,1.73746585447854,880.18109131,1652.57193328483,79.54097264,4763.75582600982
2014,Nauru,0,0,22,10171.4807258872,4.85955882447838,1007.28991699,0,13.22720894,0
2014,Nepal,71.6898,69.168,22.4,844.853124854118,0.264996836556306,149.59086609,146.473003661416,89.82563497,815.773948508347
2014,Netherlands,4.184,81.7073170731707,2.6,52900.537415323,8.88170306744788,5213.54980469,6712.774758245,604.09746503,43409.8361406518
2014,New0Caledonia,16.5478,77.2365853658537,0,39675.5819387796,0,0,0,0,0
2014,New0Zealand,21.4654,81.4048780487805,3.3,44572.8987536626,7.07848982914967,3467.03344727,9012.73109708845,445.52852204,36295.0168146337
2014,Nicaragua,90.3624,73.429,12.4,1934.06292227225,0.774899292217739,394.20755005,568.313718288957,139.27394176,1674.49252541829
2014,Niger,195.061,60.07,27.4,564.596748802018,0.111745309652862,50.71801758,51.1949419189486,27.72933294,560.509114326356
2014,Nigeria,113.162,52.672,37.3,3098.98579063938,0.650945532985441,184.40228271,144.525438464076,132.50077522,2554.41663917614
2014,North0Macedonia,17.1006,75.4512195121951,7.9,5495.73504918897,3.72435686365862,840.85235596,3513.95497204072,294.10171071,4362.55110582155
2014,Northern0Mariana0Islands,0,0,0,15044.9358962767,0,0,0,0,0
2014,Norway,5.6798,82.1,1.7,97019.1827527462,7.61304932507459,6192.90380859,22999.9345951283,890.4486689,77788.5042546757
2014,Oman,14.2182,76.634,5,23017.9339840457,16.4851739931165,1368.84619141,6445.58141960219,79.13513208,10455.1709350576
2014,Pakistan,40.4238,66.36,46.2,1251.17571867949,0.789739105585084,115.37597656,447.505156703301,76.7537339,1149.11745815925
2014,Palau,0,0,10.9,13711.7617021277,12.4822694359096,2012.49841309,0,280.20661371,0
2014,Panama,84.8478,77.583,9.8,12796.0740376761,2.75804728945777,1584.81506348,2064.17791352702,482.44868032,10993.0848470128
2014,Papua0New0Guinea,55.0064,63.181,24.3,2920.78298571159,0.741185071460888,123.04714203,0,7.32777055,2414.43375103496
2014,Paraguay,71.9578,73.473,12.3,6118.31811031962,0.853091846387849,759.10656738,1552.38468713804,336.940337,5358.39783645474
2014,Peru,60.1436,75.529,8.4,6672.8773725884,1.76701033037894,577.32281494,1345.87900741141,182.21084189,5708.81675282203
2014,Philippines,56.029,70.481,14.3,2959.64543521349,1.01300190934071,257.77166748,696.346786987655,135.01222778,2978.72285357854
2014,Poland,12.815,77.6024390243903,3,14271.3058536202,7.51688948127014,1626.76696777,3971.79976131055,374.33604757,12050.9419937177
2014,Portugal,10.2004,81.1219512195122,2.1,22103.7009703321,4.41589525234787,2678.61450195,4662.60079980294,785.76470167,17770.5858405156
2014,Puerto0Rico,38.9956,79.2024634146342,0,28981.4573305866,0,0,0,0,0
2014,Qatar,10.7296,79.646,4,83858.3404554095,33.2058951082951,3127.25561523,14781.6242829991,177.20236808,58781.550598887
2014,Romania,36.421,74.909756097561,4.7,10043.6774497614,3.59335357757559,1035.37133789,2584.41178726443,210.32223538,8039.92064657987
2014,Russian0Federation,24.1316,70.7436585365854,4.4,14095.6484375,11.2082025675772,1348.15075684,6602.65747938354,482.98457724,10995.6728515625
2014,Rwanda,39.9726,66.884,20.2,742.966243370171,0.0775919163574597,119.28153229,0,14.40707266,593.942073157757
2014,Samoa,26.505,72.549,7.5,3937.18629813855,1.09249814506029,367.9239502,0,40.45375147,3369.42488762284
