Time,Time Code,Country Name,Country Code,"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Mortality rate, neonatal (per 1,000 live births) [SH.DYN.NMRT]",GDP per capita (current US$) [NY.GDP.PCAP.CD],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],"Current health expenditure per capita, PPP (current international $) [SH.XPD.CHEX.PP.CD]",Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],"Out-of-pocket expenditure per capita, PPP (current international $) [SH.XPD.OOPC.PP.CD]",Adjusted net national income per capita (current US$) [NY.ADJ.NNTY.PC.CD]
2014,YR2014,Bahrain,BHR,13.743,76.624,3.2,24989.437527708,22.6634328263841,2252.00732422,19596.9830989774,589.48544631,17072.1395883866
2014,YR2014,Bangladesh,BGD,86.3478,71.231,24.8,1118.87380783368,0.413092687473676,89.45163727,320.209923304099,62.55483324,1089.14940344306
2014,YR2014,Barbados,BRB,39.0454,78.717,9.5,16488.5257320926,4.45887819161418,1061.96179199,..,465.09386829,14070.204955391
2014,YR2014,Belarus,BLR,18.6266,72.9707317073171,1.6,8341.39967861093,6.29728586979012,1025.96032715,3690.1036829597,358.00190107,6920.55272198231
2014,YR2014,Belgium,BEL,5.4778,81.2878048780488,2.3,47764.0715120833,8.04171121528318,4771.91357422,7709.12307788247,922.3337795,39498.7967846
2014,YR2014,Belize,BLZ,71.0022,73.782,10.4,4744.10894523227,1.35836495098896,445.17614746,..,99.11808496,3483.94512492786
2014,YR2014,Benin,BEN,92.2574,60.345,32.3,1291.41018480579,0.504528170142496,75.57946777,100.225151769168,33.26444391,1144.1801464522
2014,YR2014,Bermuda,BMU,..,80.7973170731707,..,98467.683993982,..,..,..,..,..
2014,YR2014,Bhutan,BTN,24.867,70.046,19.3,2652.22565438023,0.973502632043912,290.48846436,..,61.49998462,2176.96740066689
2014,YR2014,Bolivia,BOL,69.6934,69.891,17.6,3081.87882365163,1.90631555037106,416.08087158,742.538399742886,128.58711554,2464.17964488687
2014,YR2014,Bosnia and Herzegovina,BIH,11.091,76.723,4.7,5330.35507751851,5.59718738347374,1082.85534668,3446.76468780675,313.18718358,4413.11745126553
2014,YR2014,Botswana,BWA,47.3144,66.265,23.3,7495.22086608805,3.34670888808258,912.5057373,1815.55372233998,33.91870733,5903.84096193815
2014,YR2014,Brazil,BRA,62.0762,74.745,9.7,12112.8349554875,2.52323213718715,1319.8001709,2619.96049944708,371.92293949,10407.2088217505
2014,YR2014,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..
2014,YR2014,Brunei Darussalam,BRN,12.7734,75.193,5,41725.8675220155,17.2776477109705,1557.80786133,10290.9380200987,114.25897007,32374.6353577503
2014,YR2014,Bulgaria,BGR,42.1976,74.4658536585366,4.3,7901.78587639382,5.82092471406323,1349.41772461,4708.92745757231,543.01838146,6642.99020615026
2014,YR2014,Burkina Faso,BFA,110.9764,59.45,28.8,792.84623742527,0.180825362380399,84.61976624,..,28.83712535,677.863151881053
2014,YR2014,Burundi,BDI,58.65,59.665,24.4,274.857836231788,0.038601013442359,56.84440994,..,17.37021337,192.834962291649
2014,YR2014,Cabo Verde,CPV,76.6942,71.886,12.6,3588.62558418407,0.964736935532419,306.21734619,..,78.69495771,2978.55983672458
2014,YR2014,Cambodia,KHM,49.3604,68.273,17.2,1093.49597573908,0.455006519311665,213.46783447,271.36720493612,125.13863415,936.085778539496
2014,YR2014,Cameroon,CMR,114.8954,57.083,29.9,1604.21403479187,0.363726896563521,125.86016083,275.197974345394,80.93346956,1275.52006778258
2014,YR2014,Canada,CAN,10.2512,81.8,3.6,50955.9983232404,15.8499054086669,4659.25244141,15588.4871464315,680.12557101,41719.0524752756
2014,YR2014,Cayman Islands,CYM,..,..,..,74990.4327442868,..,..,..,..,..
2014,YR2014,Central African Republic,CAF,134.7086,50.129,43.2,424.449131659484,0.0291207472186052,35.41543961,..,17.80893411,344.863632334902
2014,YR2014,Chad,TCD,171.368,52.789,36.1,1020.28797948927,0.165403427778442,71.96820831,..,40.10155049,732.95126810271
2014,YR2014,Channel Islands,CHI,8.0034,82.252,..,..,..,..,..,..,..
2014,YR2014,Chile,CHL,48.702,79.504,5.2,14606.9967241905,4.31106093819938,1779.0222168,3879.67342023065,609.64832388,11802.9531234658
2014,YR2014,China,CHN,7.4802,75.629,5.8,7636.11660125502,7.29423550644745,587.25231934,3905.31759800563,214.72782676,5799.90123760631
2014,YR2014,Colombia,COL,70.6512,76.322,8.7,8114.3439208516,1.68626496146612,946.68365479,1312.1994929878,154.09178457,6512.78683862931
2014,YR2014,Comoros,COM,70.808,63.214,33.6,1513.8303792438,0.223863893109126,142.14111328,..,93.24022373,1363.56709866416
2014,YR2014,"Congo, Dem. Rep.",COD,127.2944,58.828,30,486.787095119436,0.0696784315423369,33.80978012,108.516704082675,13.08993113,310.868492196322
2014,YR2014,"Congo, Rep.",COG,115.8992,62.582,21.1,3781.51573466687,1.09563825302075,117.02796173,202.8725143631,36.49670916,2309.62853437178
2014,YR2014,Costa Rica,CRI,57.2442,79.398,6.3,10847.1696673041,1.63281816988943,1231.36047363,1942.49060034742,300.61579156,9833.77340491416
2014,YR2014,Cote d'Ivoire,CIV,121.6986,55.508,36.8,2156.64588308807,0.406222759198612,161.29421997,274.730223927651,82.49138721,1467.47318219927
2014,YR2014,Croatia,HRV,10.1756,77.4780487804878,3.1,13762.3728630599,3.83164446942416,1475.16796875,3714.38298844207,166.32935537,11238.2163831559
2014,YR2014,Cuba,CUB,52.8886,78.521,2.5,7133.33767875907,2.36050370035326,2706.48632813,1450.8828186377,260.87490439,6173.60343679733
2014,YR2014,Curacao,CUW,32.2284,77.9756097560976,..,19552.660553207,..,..,4797.67043595944,..,..
2014,YR2014,Cyprus,CYP,4.9294,80.178,1.7,27163.33203125,5.90993462864135,2077.87841797,3624.93350238697,937.35141483,22661.11328125
